filepath,label,class_name,split
train/train/air_pick/椋庣偖3660.npy,0,air_pick,train
train/train/air_pick/椋庣偖1205.npy,0,air_pick,train
train/train/air_pick/椋庣偖1968.npy,0,air_pick,train
train/train/air_pick/椋庣偖1070.npy,0,air_pick,train
train/train/air_pick/椋庣偖1854.npy,0,air_pick,train
train/train/air_pick/椋庣偖0123.npy,0,air_pick,train
train/train/air_pick/椋庣偖3857.npy,0,air_pick,train
train/train/air_pick/椋庣偖2699.npy,0,air_pick,train
train/train/air_pick/椋庣偖2947.npy,0,air_pick,train
train/train/air_pick/椋庣偖3791.npy,0,air_pick,train
train/train/air_pick/椋庣偖2331.npy,0,air_pick,train
train/train/air_pick/椋庣偖3609.npy,0,air_pick,train
train/train/air_pick/椋庣偖0892.npy,0,air_pick,train
train/train/air_pick/椋庣偖1185.npy,0,air_pick,train
train/train/air_pick/椋庣偖1064.npy,0,air_pick,train
train/train/air_pick/椋庣偖1504.npy,0,air_pick,train
train/train/air_pick/椋庣偖2268.npy,0,air_pick,train
train/train/air_pick/椋庣偖1785.npy,0,air_pick,train
train/train/air_pick/椋庣偖0913.npy,0,air_pick,train
train/train/air_pick/椋庣偖2603.npy,0,air_pick,train
train/train/air_pick/椋庣偖0170.npy,0,air_pick,train
train/train/air_pick/椋庣偖1898.npy,0,air_pick,train
train/train/air_pick/椋庣偖3870.npy,0,air_pick,train
train/train/air_pick/椋庣偖0331.npy,0,air_pick,train
train/train/air_pick/椋庣偖3672.npy,0,air_pick,train
train/train/air_pick/椋庣偖2865.npy,0,air_pick,train
train/train/air_pick/椋庣偖0889.npy,0,air_pick,train
train/train/air_pick/椋庣偖0480.npy,0,air_pick,train
train/train/air_pick/椋庣偖2765.npy,0,air_pick,train
train/train/air_pick/椋庣偖3786.npy,0,air_pick,train
train/train/air_pick/椋庣偖2627.npy,0,air_pick,train
train/train/air_pick/椋庣偖3620.npy,0,air_pick,train
train/train/air_pick/椋庣偖3538.npy,0,air_pick,train
train/train/air_pick/椋庣偖2941.npy,0,air_pick,train
train/train/air_pick/椋庣偖2578.npy,0,air_pick,train
train/train/air_pick/椋庣偖1924.npy,0,air_pick,train
train/train/air_pick/椋庣偖0991.npy,0,air_pick,train
train/train/air_pick/椋庣偖2192.npy,0,air_pick,train
train/train/air_pick/椋庣偖2307.npy,0,air_pick,train
train/train/air_pick/椋庣偖2184.npy,0,air_pick,train
train/train/air_pick/椋庣偖2265.npy,0,air_pick,train
train/train/air_pick/椋庣偖2773.npy,0,air_pick,train
train/train/air_pick/椋庣偖2974.npy,0,air_pick,train
train/train/air_pick/椋庣偖0974.npy,0,air_pick,train
train/train/air_pick/椋庣偖1747.npy,0,air_pick,train
train/train/air_pick/椋庣偖0237.npy,0,air_pick,train
train/train/air_pick/椋庣偖0511.npy,0,air_pick,train
train/train/air_pick/椋庣偖1913.npy,0,air_pick,train
train/train/air_pick/椋庣偖2337.npy,0,air_pick,train
train/train/air_pick/椋庣偖0083.npy,0,air_pick,train
train/train/air_pick/椋庣偖3595.npy,0,air_pick,train
train/train/air_pick/椋庣偖2858.npy,0,air_pick,train
train/train/air_pick/椋庣偖2408.npy,0,air_pick,train
train/train/air_pick/椋庣偖3727.npy,0,air_pick,train
train/train/air_pick/椋庣偖2764.npy,0,air_pick,train
train/train/air_pick/椋庣偖2922.npy,0,air_pick,train
train/train/air_pick/椋庣偖0622.npy,0,air_pick,train
train/train/air_pick/椋庣偖0181.npy,0,air_pick,train
train/train/air_pick/椋庣偖0003.npy,0,air_pick,train
train/train/air_pick/椋庣偖1494.npy,0,air_pick,train
train/train/air_pick/椋庣偖0130.npy,0,air_pick,train
train/train/air_pick/椋庣偖1452.npy,0,air_pick,train
train/train/air_pick/椋庣偖3607.npy,0,air_pick,train
train/train/air_pick/椋庣偖1485.npy,0,air_pick,train
train/train/air_pick/椋庣偖3743.npy,0,air_pick,train
train/train/air_pick/椋庣偖2041.npy,0,air_pick,train
train/train/air_pick/椋庣偖1476.npy,0,air_pick,train
train/train/air_pick/椋庣偖0933.npy,0,air_pick,train
train/train/air_pick/椋庣偖3793.npy,0,air_pick,train
train/train/air_pick/椋庣偖1790.npy,0,air_pick,train
train/train/air_pick/椋庣偖2630.npy,0,air_pick,train
train/train/air_pick/椋庣偖0319.npy,0,air_pick,train
train/train/air_pick/椋庣偖0607.npy,0,air_pick,train
train/train/air_pick/椋庣偖0116.npy,0,air_pick,train
train/train/air_pick/椋庣偖0418.npy,0,air_pick,train
train/train/air_pick/椋庣偖3681.npy,0,air_pick,train
train/train/air_pick/椋庣偖0860.npy,0,air_pick,train
train/train/air_pick/椋庣偖3736.npy,0,air_pick,train
train/train/air_pick/椋庣偖3641.npy,0,air_pick,train
train/train/air_pick/椋庣偖2911.npy,0,air_pick,train
train/train/air_pick/椋庣偖3421.npy,0,air_pick,train
train/train/air_pick/椋庣偖1063.npy,0,air_pick,train
train/train/air_pick/椋庣偖2402.npy,0,air_pick,train
train/train/air_pick/椋庣偖1467.npy,0,air_pick,train
train/train/air_pick/椋庣偖1864.npy,0,air_pick,train
train/train/air_pick/椋庣偖0585.npy,0,air_pick,train
train/train/air_pick/椋庣偖1435.npy,0,air_pick,train
train/train/air_pick/椋庣偖0087.npy,0,air_pick,train
train/train/air_pick/椋庣偖2749.npy,0,air_pick,train
train/train/air_pick/椋庣偖2415.npy,0,air_pick,train
train/train/air_pick/椋庣偖0406.npy,0,air_pick,train
train/train/air_pick/椋庣偖2954.npy,0,air_pick,train
train/train/air_pick/椋庣偖1444.npy,0,air_pick,train
train/train/air_pick/椋庣偖1057.npy,0,air_pick,train
train/train/air_pick/椋庣偖2928.npy,0,air_pick,train
train/train/air_pick/椋庣偖2678.npy,0,air_pick,train
train/train/air_pick/椋庣偖1765.npy,0,air_pick,train
train/train/air_pick/椋庣偖1783.npy,0,air_pick,train
train/train/air_pick/椋庣偖2797.npy,0,air_pick,train
train/train/air_pick/椋庣偖2653.npy,0,air_pick,train
train/train/air_pick/椋庣偖3473.npy,0,air_pick,train
train/train/air_pick/椋庣偖0157.npy,0,air_pick,train
train/train/air_pick/椋庣偖0863.npy,0,air_pick,train
train/train/air_pick/椋庣偖0487.npy,0,air_pick,train
train/train/air_pick/椋庣偖1840.npy,0,air_pick,train
train/train/air_pick/椋庣偖1441.npy,0,air_pick,train
train/train/air_pick/椋庣偖1075.npy,0,air_pick,train
train/train/air_pick/椋庣偖2135.npy,0,air_pick,train
train/train/air_pick/椋庣偖3819.npy,0,air_pick,train
train/train/air_pick/椋庣偖3845.npy,0,air_pick,train
train/train/air_pick/椋庣偖1752.npy,0,air_pick,train
train/train/air_pick/椋庣偖0267.npy,0,air_pick,train
train/train/air_pick/椋庣偖0379.npy,0,air_pick,train
train/train/air_pick/椋庣偖0099.npy,0,air_pick,train
train/train/air_pick/椋庣偖1699.npy,0,air_pick,train
train/train/air_pick/椋庣偖0825.npy,0,air_pick,train
train/train/air_pick/椋庣偖0890.npy,0,air_pick,train
train/train/air_pick/椋庣偖0617.npy,0,air_pick,train
train/train/air_pick/椋庣偖0075.npy,0,air_pick,train
train/train/air_pick/椋庣偖1397.npy,0,air_pick,train
train/train/air_pick/椋庣偖2304.npy,0,air_pick,train
train/train/air_pick/椋庣偖3557.npy,0,air_pick,train
train/train/air_pick/椋庣偖2289.npy,0,air_pick,train
train/train/air_pick/椋庣偖3470.npy,0,air_pick,train
train/train/air_pick/椋庣偖1372.npy,0,air_pick,train
train/train/air_pick/椋庣偖2843.npy,0,air_pick,train
train/train/air_pick/椋庣偖0623.npy,0,air_pick,train
train/train/air_pick/椋庣偖0702.npy,0,air_pick,train
train/train/air_pick/椋庣偖2436.npy,0,air_pick,train
train/train/air_pick/椋庣偖2564.npy,0,air_pick,train
train/train/air_pick/椋庣偖1870.npy,0,air_pick,train
train/train/air_pick/椋庣偖2252.npy,0,air_pick,train
train/train/air_pick/椋庣偖0793.npy,0,air_pick,train
train/train/air_pick/椋庣偖1175.npy,0,air_pick,train
train/train/air_pick/椋庣偖2269.npy,0,air_pick,train
train/train/air_pick/椋庣偖1309.npy,0,air_pick,train
train/train/air_pick/椋庣偖2602.npy,0,air_pick,train
train/train/air_pick/椋庣偖2698.npy,0,air_pick,train
train/train/air_pick/椋庣偖2890.npy,0,air_pick,train
train/train/air_pick/椋庣偖3430.npy,0,air_pick,train
train/train/air_pick/椋庣偖0795.npy,0,air_pick,train
train/train/air_pick/椋庣偖0918.npy,0,air_pick,train
train/train/air_pick/椋庣偖0956.npy,0,air_pick,train
train/train/air_pick/椋庣偖1145.npy,0,air_pick,train
train/train/air_pick/椋庣偖1390.npy,0,air_pick,train
train/train/air_pick/椋庣偖3534.npy,0,air_pick,train
train/train/air_pick/椋庣偖1044.npy,0,air_pick,train
train/train/air_pick/椋庣偖3591.npy,0,air_pick,train
train/train/air_pick/椋庣偖1945.npy,0,air_pick,train
train/train/air_pick/椋庣偖2381.npy,0,air_pick,train
train/train/air_pick/椋庣偖1460.npy,0,air_pick,train
train/train/air_pick/椋庣偖1120.npy,0,air_pick,train
train/train/air_pick/椋庣偖1155.npy,0,air_pick,train
train/train/air_pick/椋庣偖0385.npy,0,air_pick,train
train/train/air_pick/椋庣偖2977.npy,0,air_pick,train
train/train/air_pick/椋庣偖2392.npy,0,air_pick,train
train/train/air_pick/椋庣偖0761.npy,0,air_pick,train
train/train/air_pick/椋庣偖2389.npy,0,air_pick,train
train/train/air_pick/椋庣偖0257.npy,0,air_pick,train
train/train/air_pick/椋庣偖1018.npy,0,air_pick,train
train/train/air_pick/椋庣偖2470.npy,0,air_pick,train
train/train/air_pick/椋庣偖3020.npy,0,air_pick,train
train/train/air_pick/椋庣偖3446.npy,0,air_pick,train
train/train/air_pick/椋庣偖0473.npy,0,air_pick,train
train/train/air_pick/椋庣偖1609.npy,0,air_pick,train
train/train/air_pick/椋庣偖0429.npy,0,air_pick,train
train/train/air_pick/椋庣偖2475.npy,0,air_pick,train
train/train/air_pick/椋庣偖2920.npy,0,air_pick,train
train/train/air_pick/椋庣偖2904.npy,0,air_pick,train
train/train/air_pick/椋庣偖1440.npy,0,air_pick,train
train/train/air_pick/椋庣偖1958.npy,0,air_pick,train
train/train/air_pick/椋庣偖1020.npy,0,air_pick,train
train/train/air_pick/椋庣偖2271.npy,0,air_pick,train
train/train/air_pick/椋庣偖3420.npy,0,air_pick,train
train/train/air_pick/椋庣偖0168.npy,0,air_pick,train
train/train/air_pick/椋庣偖2589.npy,0,air_pick,train
train/train/air_pick/椋庣偖1975.npy,0,air_pick,train
train/train/air_pick/椋庣偖2259.npy,0,air_pick,train
train/train/air_pick/椋庣偖3479.npy,0,air_pick,train
train/train/air_pick/椋庣偖1118.npy,0,air_pick,train
train/train/air_pick/椋庣偖3748.npy,0,air_pick,train
train/train/air_pick/椋庣偖0701.npy,0,air_pick,train
train/train/air_pick/椋庣偖0804.npy,0,air_pick,train
train/train/air_pick/椋庣偖1086.npy,0,air_pick,train
train/train/air_pick/椋庣偖0624.npy,0,air_pick,train
train/train/air_pick/椋庣偖3674.npy,0,air_pick,train
train/train/air_pick/椋庣偖1116.npy,0,air_pick,train
train/train/air_pick/椋庣偖2501.npy,0,air_pick,train
train/train/air_pick/椋庣偖2824.npy,0,air_pick,train
train/train/air_pick/椋庣偖2923.npy,0,air_pick,train
train/train/air_pick/椋庣偖0693.npy,0,air_pick,train
train/train/air_pick/椋庣偖0430.npy,0,air_pick,train
train/train/air_pick/椋庣偖2223.npy,0,air_pick,train
train/train/air_pick/椋庣偖2549.npy,0,air_pick,train
train/train/air_pick/椋庣偖1628.npy,0,air_pick,train
train/train/air_pick/椋庣偖0541.npy,0,air_pick,train
train/train/air_pick/椋庣偖2251.npy,0,air_pick,train
train/train/air_pick/椋庣偖0845.npy,0,air_pick,train
train/train/air_pick/椋庣偖0146.npy,0,air_pick,train
train/train/air_pick/椋庣偖2375.npy,0,air_pick,train
train/train/air_pick/椋庣偖0135.npy,0,air_pick,train
train/train/air_pick/椋庣偖2092.npy,0,air_pick,train
train/train/air_pick/椋庣偖2058.npy,0,air_pick,train
train/train/air_pick/椋庣偖1227.npy,0,air_pick,train
train/train/air_pick/椋庣偖2563.npy,0,air_pick,train
train/train/air_pick/椋庣偖1973.npy,0,air_pick,train
train/train/air_pick/椋庣偖2078.npy,0,air_pick,train
train/train/air_pick/椋庣偖2100.npy,0,air_pick,train
train/train/air_pick/椋庣偖1290.npy,0,air_pick,train
train/train/air_pick/椋庣偖1087.npy,0,air_pick,train
train/train/air_pick/椋庣偖0393.npy,0,air_pick,train
train/train/air_pick/椋庣偖1277.npy,0,air_pick,train
train/train/air_pick/椋庣偖3547.npy,0,air_pick,train
train/train/air_pick/椋庣偖1313.npy,0,air_pick,train
train/train/air_pick/椋庣偖2667.npy,0,air_pick,train
train/train/air_pick/椋庣偖2282.npy,0,air_pick,train
train/train/air_pick/椋庣偖1493.npy,0,air_pick,train
train/train/air_pick/椋庣偖1207.npy,0,air_pick,train
train/train/air_pick/椋庣偖3482.npy,0,air_pick,train
train/train/air_pick/椋庣偖0789.npy,0,air_pick,train
train/train/air_pick/椋庣偖1930.npy,0,air_pick,train
train/train/air_pick/椋庣偖1450.npy,0,air_pick,train
train/train/air_pick/椋庣偖2256.npy,0,air_pick,train
train/train/air_pick/椋庣偖1849.npy,0,air_pick,train
train/train/air_pick/椋庣偖3836.npy,0,air_pick,train
train/train/air_pick/椋庣偖2994.npy,0,air_pick,train
train/train/air_pick/椋庣偖0486.npy,0,air_pick,train
train/train/air_pick/椋庣偖1345.npy,0,air_pick,train
train/train/air_pick/椋庣偖1421.npy,0,air_pick,train
train/train/air_pick/椋庣偖1132.npy,0,air_pick,train
train/train/air_pick/椋庣偖3050.npy,0,air_pick,train
train/train/air_pick/椋庣偖3810.npy,0,air_pick,train
train/train/air_pick/椋庣偖2692.npy,0,air_pick,train
train/train/air_pick/椋庣偖2013.npy,0,air_pick,train
train/train/air_pick/椋庣偖0771.npy,0,air_pick,train
train/train/air_pick/椋庣偖3613.npy,0,air_pick,train
train/train/air_pick/椋庣偖1375.npy,0,air_pick,train
train/train/air_pick/椋庣偖1107.npy,0,air_pick,train
train/train/air_pick/椋庣偖0983.npy,0,air_pick,train
train/train/air_pick/椋庣偖2747.npy,0,air_pick,train
train/train/air_pick/椋庣偖2910.npy,0,air_pick,train
train/train/air_pick/椋庣偖2138.npy,0,air_pick,train
train/train/air_pick/椋庣偖2643.npy,0,air_pick,train
train/train/air_pick/椋庣偖2176.npy,0,air_pick,train
train/train/air_pick/椋庣偖0985.npy,0,air_pick,train
train/train/air_pick/椋庣偖2891.npy,0,air_pick,train
train/train/air_pick/椋庣偖1386.npy,0,air_pick,train
train/train/air_pick/椋庣偖1276.npy,0,air_pick,train
train/train/air_pick/椋庣偖1451.npy,0,air_pick,train
train/train/air_pick/椋庣偖0350.npy,0,air_pick,train
train/train/air_pick/椋庣偖0026.npy,0,air_pick,train
train/train/air_pick/椋庣偖3848.npy,0,air_pick,train
train/train/air_pick/椋庣偖1519.npy,0,air_pick,train
train/train/air_pick/椋庣偖0784.npy,0,air_pick,train
train/train/air_pick/椋庣偖0586.npy,0,air_pick,train
train/train/air_pick/椋庣偖2385.npy,0,air_pick,train
train/train/air_pick/椋庣偖0048.npy,0,air_pick,train
train/train/air_pick/椋庣偖1266.npy,0,air_pick,train
train/train/air_pick/椋庣偖2918.npy,0,air_pick,train
train/train/air_pick/椋庣偖3068.npy,0,air_pick,train
train/train/air_pick/椋庣偖0241.npy,0,air_pick,train
train/train/air_pick/椋庣偖2177.npy,0,air_pick,train
train/train/air_pick/椋庣偖3442.npy,0,air_pick,train
train/train/air_pick/椋庣偖3495.npy,0,air_pick,train
train/train/air_pick/椋庣偖1588.npy,0,air_pick,train
train/train/air_pick/椋庣偖0413.npy,0,air_pick,train
train/train/air_pick/椋庣偖1761.npy,0,air_pick,train
train/train/air_pick/椋庣偖0463.npy,0,air_pick,train
train/train/air_pick/椋庣偖0165.npy,0,air_pick,train
train/train/air_pick/椋庣偖1268.npy,0,air_pick,train
train/train/air_pick/椋庣偖0531.npy,0,air_pick,train
train/train/air_pick/椋庣偖2521.npy,0,air_pick,train
train/train/air_pick/椋庣偖2510.npy,0,air_pick,train
train/train/air_pick/椋庣偖3541.npy,0,air_pick,train
train/train/air_pick/椋庣偖1660.npy,0,air_pick,train
train/train/air_pick/椋庣偖3732.npy,0,air_pick,train
train/train/air_pick/椋庣偖0538.npy,0,air_pick,train
train/train/air_pick/椋庣偖0153.npy,0,air_pick,train
train/train/air_pick/椋庣偖0109.npy,0,air_pick,train
train/train/air_pick/椋庣偖3883.npy,0,air_pick,train
train/train/air_pick/椋庣偖3832.npy,0,air_pick,train
train/train/air_pick/椋庣偖2506.npy,0,air_pick,train
train/train/air_pick/椋庣偖0872.npy,0,air_pick,train
train/train/air_pick/椋庣偖1792.npy,0,air_pick,train
train/train/air_pick/椋庣偖2963.npy,0,air_pick,train
train/train/air_pick/椋庣偖1325.npy,0,air_pick,train
train/train/air_pick/椋庣偖1804.npy,0,air_pick,train
train/train/air_pick/椋庣偖0344.npy,0,air_pick,train
train/train/air_pick/椋庣偖3623.npy,0,air_pick,train
train/train/air_pick/椋庣偖2286.npy,0,air_pick,train
train/train/air_pick/椋庣偖2723.npy,0,air_pick,train
train/train/air_pick/椋庣偖3510.npy,0,air_pick,train
train/train/air_pick/椋庣偖0330.npy,0,air_pick,train
train/train/air_pick/椋庣偖0266.npy,0,air_pick,train
train/train/air_pick/椋庣偖0425.npy,0,air_pick,train
train/train/air_pick/椋庣偖2949.npy,0,air_pick,train
train/train/air_pick/椋庣偖2441.npy,0,air_pick,train
train/train/air_pick/椋庣偖1899.npy,0,air_pick,train
train/train/air_pick/椋庣偖0166.npy,0,air_pick,train
train/train/air_pick/椋庣偖3721.npy,0,air_pick,train
train/train/air_pick/椋庣偖0412.npy,0,air_pick,train
train/train/air_pick/椋庣偖2832.npy,0,air_pick,train
train/train/air_pick/椋庣偖2124.npy,0,air_pick,train
train/train/air_pick/椋庣偖2242.npy,0,air_pick,train
train/train/air_pick/椋庣偖0392.npy,0,air_pick,train
train/train/air_pick/椋庣偖1604.npy,0,air_pick,train
train/train/air_pick/椋庣偖2511.npy,0,air_pick,train
train/train/air_pick/椋庣偖2889.npy,0,air_pick,train
train/train/air_pick/椋庣偖0120.npy,0,air_pick,train
train/train/air_pick/椋庣偖2398.npy,0,air_pick,train
train/train/air_pick/椋庣偖0593.npy,0,air_pick,train
train/train/air_pick/椋庣偖1101.npy,0,air_pick,train
train/train/air_pick/椋庣偖1332.npy,0,air_pick,train
train/train/air_pick/椋庣偖2105.npy,0,air_pick,train
train/train/air_pick/椋庣偖0785.npy,0,air_pick,train
train/train/air_pick/椋庣偖0347.npy,0,air_pick,train
train/train/air_pick/椋庣偖2981.npy,0,air_pick,train
train/train/air_pick/椋庣偖0629.npy,0,air_pick,train
train/train/air_pick/椋庣偖3456.npy,0,air_pick,train
train/train/air_pick/椋庣偖0210.npy,0,air_pick,train
train/train/air_pick/椋庣偖2060.npy,0,air_pick,train
train/train/air_pick/椋庣偖3650.npy,0,air_pick,train
train/train/air_pick/椋庣偖3018.npy,0,air_pick,train
train/train/air_pick/椋庣偖3657.npy,0,air_pick,train
train/train/air_pick/椋庣偖1260.npy,0,air_pick,train
train/train/air_pick/椋庣偖3052.npy,0,air_pick,train
train/train/air_pick/椋庣偖1283.npy,0,air_pick,train
train/train/air_pick/椋庣偖2962.npy,0,air_pick,train
train/train/air_pick/椋庣偖1436.npy,0,air_pick,train
train/train/air_pick/椋庣偖0897.npy,0,air_pick,train
train/train/air_pick/椋庣偖2323.npy,0,air_pick,train
train/train/air_pick/椋庣偖2909.npy,0,air_pick,train
train/train/air_pick/椋庣偖0848.npy,0,air_pick,train
train/train/air_pick/椋庣偖0927.npy,0,air_pick,train
train/train/air_pick/椋庣偖0436.npy,0,air_pick,train
train/train/air_pick/椋庣偖2003.npy,0,air_pick,train
train/train/air_pick/椋庣偖0776.npy,0,air_pick,train
train/train/air_pick/椋庣偖1168.npy,0,air_pick,train
train/train/air_pick/椋庣偖0800.npy,0,air_pick,train
train/train/air_pick/椋庣偖1112.npy,0,air_pick,train
train/train/air_pick/椋庣偖1872.npy,0,air_pick,train
train/train/air_pick/椋庣偖1551.npy,0,air_pick,train
train/train/air_pick/椋庣偖1352.npy,0,air_pick,train
train/train/air_pick/椋庣偖1586.npy,0,air_pick,train
train/train/air_pick/椋庣偖2472.npy,0,air_pick,train
train/train/air_pick/椋庣偖2834.npy,0,air_pick,train
train/train/air_pick/椋庣偖3796.npy,0,air_pick,train
train/train/air_pick/椋庣偖2503.npy,0,air_pick,train
train/train/air_pick/椋庣偖3540.npy,0,air_pick,train
train/train/air_pick/椋庣偖2881.npy,0,air_pick,train
train/train/air_pick/椋庣偖0408.npy,0,air_pick,train
train/train/air_pick/椋庣偖1890.npy,0,air_pick,train
train/train/air_pick/椋庣偖2675.npy,0,air_pick,train
train/train/air_pick/椋庣偖1078.npy,0,air_pick,train
train/train/air_pick/椋庣偖2586.npy,0,air_pick,train
train/train/air_pick/椋庣偖2801.npy,0,air_pick,train
train/train/air_pick/椋庣偖0140.npy,0,air_pick,train
train/train/air_pick/椋庣偖3634.npy,0,air_pick,train
train/train/air_pick/椋庣偖3803.npy,0,air_pick,train
train/train/air_pick/椋庣偖3775.npy,0,air_pick,train
train/train/air_pick/椋庣偖1152.npy,0,air_pick,train
train/train/air_pick/椋庣偖0898.npy,0,air_pick,train
train/train/air_pick/椋庣偖0733.npy,0,air_pick,train
train/train/air_pick/椋庣偖0195.npy,0,air_pick,train
train/train/air_pick/椋庣偖0556.npy,0,air_pick,train
train/train/air_pick/椋庣偖2727.npy,0,air_pick,train
train/train/air_pick/椋庣偖1714.npy,0,air_pick,train
train/train/air_pick/椋庣偖2321.npy,0,air_pick,train
train/train/air_pick/椋庣偖1999.npy,0,air_pick,train
train/train/air_pick/椋庣偖2302.npy,0,air_pick,train
train/train/air_pick/椋庣偖1491.npy,0,air_pick,train
train/train/air_pick/椋庣偖0963.npy,0,air_pick,train
train/train/air_pick/椋庣偖1217.npy,0,air_pick,train
train/train/air_pick/椋庣偖2463.npy,0,air_pick,train
train/train/air_pick/椋庣偖1204.npy,0,air_pick,train
train/train/air_pick/椋庣偖2633.npy,0,air_pick,train
train/train/air_pick/椋庣偖2750.npy,0,air_pick,train
train/train/air_pick/椋庣偖0710.npy,0,air_pick,train
train/train/air_pick/椋庣偖1960.npy,0,air_pick,train
train/train/air_pick/椋庣偖0376.npy,0,air_pick,train
train/train/air_pick/椋庣偖2736.npy,0,air_pick,train
train/train/air_pick/椋庣偖2127.npy,0,air_pick,train
train/train/air_pick/椋庣偖3568.npy,0,air_pick,train
train/train/air_pick/椋庣偖1830.npy,0,air_pick,train
train/train/air_pick/椋庣偖2230.npy,0,air_pick,train
train/train/air_pick/椋庣偖2805.npy,0,air_pick,train
train/train/air_pick/椋庣偖0543.npy,0,air_pick,train
train/train/air_pick/椋庣偖1328.npy,0,air_pick,train
train/train/air_pick/椋庣偖0601.npy,0,air_pick,train
train/train/air_pick/椋庣偖1618.npy,0,air_pick,train
train/train/air_pick/椋庣偖1981.npy,0,air_pick,train
train/train/air_pick/椋庣偖2742.npy,0,air_pick,train
train/train/air_pick/椋庣偖3612.npy,0,air_pick,train
train/train/air_pick/椋庣偖2746.npy,0,air_pick,train
train/train/air_pick/椋庣偖0088.npy,0,air_pick,train
train/train/air_pick/椋庣偖0073.npy,0,air_pick,train
train/train/air_pick/椋庣偖1226.npy,0,air_pick,train
train/train/air_pick/椋庣偖3490.npy,0,air_pick,train
train/train/air_pick/椋庣偖3808.npy,0,air_pick,train
train/train/air_pick/椋庣偖1782.npy,0,air_pick,train
train/train/air_pick/椋庣偖1846.npy,0,air_pick,train
train/train/air_pick/椋庣偖0434.npy,0,air_pick,train
train/train/air_pick/椋庣偖2629.npy,0,air_pick,train
train/train/air_pick/椋庣偖1933.npy,0,air_pick,train
train/train/air_pick/椋庣偖2919.npy,0,air_pick,train
train/train/air_pick/椋庣偖3508.npy,0,air_pick,train
train/train/air_pick/椋庣偖2139.npy,0,air_pick,train
train/train/air_pick/椋庣偖3072.npy,0,air_pick,train
train/train/air_pick/椋庣偖0544.npy,0,air_pick,train
train/train/air_pick/椋庣偖1373.npy,0,air_pick,train
train/train/air_pick/椋庣偖0304.npy,0,air_pick,train
train/train/air_pick/椋庣偖0198.npy,0,air_pick,train
train/train/air_pick/椋庣偖3696.npy,0,air_pick,train
train/train/air_pick/椋庣偖2553.npy,0,air_pick,train
train/train/air_pick/椋庣偖0560.npy,0,air_pick,train
train/train/air_pick/椋庣偖1471.npy,0,air_pick,train
train/train/air_pick/椋庣偖2023.npy,0,air_pick,train
train/train/air_pick/椋庣偖1140.npy,0,air_pick,train
train/train/air_pick/椋庣偖0506.npy,0,air_pick,train
train/train/air_pick/椋庣偖0587.npy,0,air_pick,train
train/train/air_pick/椋庣偖1196.npy,0,air_pick,train
