mat_path,label,label_name,start,end,split
train_x.npy#112,1,1,0,512,train
train_x.npy#113,0,0,0,512,train
train_x.npy#114,1,1,0,512,train
train_x.npy#115,0,0,0,512,train
train_x.npy#116,1,1,0,512,train
train_x.npy#117,0,0,0,512,train
train_x.npy#118,0,0,0,512,train
train_x.npy#119,1,1,0,512,train
train_x.npy#120,0,0,0,512,train
train_x.npy#121,0,0,0,512,train
train_x.npy#122,0,0,0,512,train
train_x.npy#123,0,0,0,512,train
train_x.npy#124,0,0,0,512,train
train_x.npy#125,1,1,0,512,train
train_x.npy#126,0,0,0,512,train
train_x.npy#127,0,0,0,512,train
train_x.npy#128,0,0,0,512,train
train_x.npy#129,1,1,0,512,train
train_x.npy#130,1,1,0,512,train
train_x.npy#131,0,0,0,512,train
train_x.npy#132,1,1,0,512,train
train_x.npy#133,0,0,0,512,train
train_x.npy#134,0,0,0,512,train
train_x.npy#135,0,0,0,512,train
train_x.npy#136,0,0,0,512,train
train_x.npy#137,0,0,0,512,train
train_x.npy#138,0,0,0,512,train
train_x.npy#139,1,1,0,512,train
train_x.npy#140,0,0,0,512,train
train_x.npy#141,0,0,0,512,train
train_x.npy#142,0,0,0,512,train
train_x.npy#143,0,0,0,512,train
train_x.npy#144,0,0,0,512,train
train_x.npy#145,0,0,0,512,train
train_x.npy#146,0,0,0,512,train
train_x.npy#147,0,0,0,512,train
train_x.npy#148,0,0,0,512,train
train_x.npy#149,1,1,0,512,train
train_x.npy#150,0,0,0,512,train
train_x.npy#151,0,0,0,512,train
train_x.npy#152,0,0,0,512,train
train_x.npy#153,1,1,0,512,train
train_x.npy#154,0,0,0,512,train
train_x.npy#155,0,0,0,512,train
train_x.npy#156,1,1,0,512,train
train_x.npy#157,0,0,0,512,train
train_x.npy#158,0,0,0,512,train
train_x.npy#159,1,1,0,512,train
train_x.npy#160,0,0,0,512,train
train_x.npy#161,1,1,0,512,train
train_x.npy#162,0,0,0,512,train
train_x.npy#163,0,0,0,512,train
train_x.npy#164,1,1,0,512,train
train_x.npy#165,0,0,0,512,train
train_x.npy#166,0,0,0,512,train
train_x.npy#167,1,1,0,512,train
train_x.npy#168,1,1,0,512,train
train_x.npy#169,1,1,0,512,train
train_x.npy#170,0,0,0,512,train
train_x.npy#171,0,0,0,512,train
train_x.npy#172,0,0,0,512,train
train_x.npy#173,0,0,0,512,train
train_x.npy#174,1,1,0,512,train
train_x.npy#175,0,0,0,512,train
train_x.npy#176,0,0,0,512,train
train_x.npy#177,0,0,0,512,train
train_x.npy#178,1,1,0,512,train
train_x.npy#179,0,0,0,512,train
train_x.npy#180,0,0,0,512,train
train_x.npy#181,1,1,0,512,train
train_x.npy#182,0,0,0,512,train
train_x.npy#183,0,0,0,512,train
train_x.npy#184,0,0,0,512,train
train_x.npy#185,0,0,0,512,train
train_x.npy#186,0,0,0,512,train
train_x.npy#187,1,1,0,512,train
train_x.npy#188,0,0,0,512,train
train_x.npy#189,0,0,0,512,train
train_x.npy#190,0,0,0,512,train
train_x.npy#191,1,1,0,512,train
train_x.npy#192,0,0,0,512,train
train_x.npy#193,1,1,0,512,train
train_x.npy#194,0,0,0,512,train
train_x.npy#195,0,0,0,512,train
train_x.npy#196,1,1,0,512,train
train_x.npy#197,0,0,0,512,train
train_x.npy#198,0,0,0,512,train
train_x.npy#199,0,0,0,512,train
train_x.npy#200,1,1,0,512,train
train_x.npy#201,1,1,0,512,train
train_x.npy#202,1,1,0,512,train
train_x.npy#203,0,0,0,512,train
train_x.npy#204,1,1,0,512,train
train_x.npy#205,0,0,0,512,train
train_x.npy#206,1,1,0,512,train
train_x.npy#207,0,0,0,512,train
train_x.npy#208,1,1,0,512,train
train_x.npy#209,0,0,0,512,train
train_x.npy#210,0,0,0,512,train
train_x.npy#211,0,0,0,512,train
train_x.npy#212,0,0,0,512,train
train_x.npy#213,1,1,0,512,train
train_x.npy#214,0,0,0,512,train
train_x.npy#215,1,1,0,512,train
train_x.npy#216,1,1,0,512,train
train_x.npy#217,1,1,0,512,train
train_x.npy#218,0,0,0,512,train
train_x.npy#219,0,0,0,512,train
train_x.npy#220,0,0,0,512,train
train_x.npy#221,0,0,0,512,train
train_x.npy#222,0,0,0,512,train
train_x.npy#223,0,0,0,512,train
train_x.npy#224,0,0,0,512,train
train_x.npy#225,0,0,0,512,train
train_x.npy#226,0,0,0,512,train
train_x.npy#227,0,0,0,512,train
train_x.npy#228,1,1,0,512,train
train_x.npy#229,1,1,0,512,train
train_x.npy#230,0,0,0,512,train
train_x.npy#231,0,0,0,512,train
train_x.npy#232,0,0,0,512,train
train_x.npy#233,0,0,0,512,train
train_x.npy#234,1,1,0,512,train
train_x.npy#235,0,0,0,512,train
train_x.npy#236,0,0,0,512,train
train_x.npy#237,1,1,0,512,train
train_x.npy#238,1,1,0,512,train
train_x.npy#239,1,1,0,512,train
train_x.npy#240,0,0,0,512,train
train_x.npy#241,0,0,0,512,train
train_x.npy#242,0,0,0,512,train
train_x.npy#243,0,0,0,512,train
train_x.npy#244,0,0,0,512,train
train_x.npy#245,1,1,0,512,train
train_x.npy#246,0,0,0,512,train
train_x.npy#247,1,1,0,512,train
train_x.npy#248,0,0,0,512,train
train_x.npy#249,0,0,0,512,train
train_x.npy#250,0,0,0,512,train
train_x.npy#251,1,1,0,512,train
train_x.npy#252,0,0,0,512,train
train_x.npy#253,0,0,0,512,train
train_x.npy#254,0,0,0,512,train
train_x.npy#255,0,0,0,512,train
train_x.npy#256,0,0,0,512,train
train_x.npy#257,0,0,0,512,train
train_x.npy#258,0,0,0,512,train
train_x.npy#259,1,1,0,512,train
train_x.npy#260,0,0,0,512,train
train_x.npy#261,0,0,0,512,train
train_x.npy#262,1,1,0,512,train
train_x.npy#263,0,0,0,512,train
train_x.npy#264,0,0,0,512,train
train_x.npy#265,0,0,0,512,train
train_x.npy#266,1,1,0,512,train
train_x.npy#267,0,0,0,512,train
train_x.npy#268,0,0,0,512,train
train_x.npy#269,0,0,0,512,train
train_x.npy#270,0,0,0,512,train
train_x.npy#271,0,0,0,512,train
train_x.npy#272,1,1,0,512,train
train_x.npy#273,0,0,0,512,train
train_x.npy#274,0,0,0,512,train
train_x.npy#275,1,1,0,512,train
train_x.npy#276,1,1,0,512,train
train_x.npy#277,1,1,0,512,train
train_x.npy#278,0,0,0,512,train
train_x.npy#279,0,0,0,512,train
train_x.npy#280,0,0,0,512,train
train_x.npy#281,0,0,0,512,train
train_x.npy#282,0,0,0,512,train
train_x.npy#283,0,0,0,512,train
train_x.npy#284,1,1,0,512,train
train_x.npy#285,0,0,0,512,train
train_x.npy#286,1,1,0,512,train
train_x.npy#287,0,0,0,512,train
train_x.npy#288,0,0,0,512,train
train_x.npy#289,0,0,0,512,train
train_x.npy#290,1,1,0,512,train
train_x.npy#291,0,0,0,512,train
train_x.npy#292,1,1,0,512,train
train_x.npy#293,0,0,0,512,train
train_x.npy#294,0,0,0,512,train
train_x.npy#295,1,1,0,512,train
train_x.npy#296,0,0,0,512,train
train_x.npy#297,0,0,0,512,train
train_x.npy#298,0,0,0,512,train
train_x.npy#299,0,0,0,512,train
train_x.npy#300,1,1,0,512,train
train_x.npy#301,0,0,0,512,train
train_x.npy#302,0,0,0,512,train
train_x.npy#303,0,0,0,512,train
train_x.npy#304,0,0,0,512,train
train_x.npy#305,1,1,0,512,train
train_x.npy#306,0,0,0,512,train
train_x.npy#307,0,0,0,512,train
train_x.npy#308,1,1,0,512,train
train_x.npy#309,0,0,0,512,train
train_x.npy#310,1,1,0,512,train
train_x.npy#311,1,1,0,512,train
train_x.npy#312,0,0,0,512,train
train_x.npy#313,1,1,0,512,train
train_x.npy#314,0,0,0,512,train
train_x.npy#315,1,1,0,512,train
train_x.npy#316,0,0,0,512,train
train_x.npy#317,1,1,0,512,train
train_x.npy#318,1,1,0,512,train
train_x.npy#319,0,0,0,512,train
train_x.npy#320,0,0,0,512,train
train_x.npy#321,1,1,0,512,train
train_x.npy#322,1,1,0,512,train
train_x.npy#323,0,0,0,512,train
train_x.npy#324,0,0,0,512,train
train_x.npy#325,1,1,0,512,train
train_x.npy#326,1,1,0,512,train
train_x.npy#327,1,1,0,512,train
train_x.npy#328,1,1,0,512,train
train_x.npy#329,1,1,0,512,train
train_x.npy#330,1,1,0,512,train
train_x.npy#331,0,0,0,512,train
train_x.npy#332,1,1,0,512,train
train_x.npy#333,0,0,0,512,train
train_x.npy#334,1,1,0,512,train
train_x.npy#335,1,1,0,512,train
train_x.npy#336,0,0,0,512,train
train_x.npy#337,0,0,0,512,train
train_x.npy#338,0,0,0,512,train
train_x.npy#339,0,0,0,512,train
train_x.npy#340,0,0,0,512,train
train_x.npy#341,1,1,0,512,train
train_x.npy#342,0,0,0,512,train
train_x.npy#343,0,0,0,512,train
train_x.npy#344,0,0,0,512,train
train_x.npy#345,1,1,0,512,train
train_x.npy#346,0,0,0,512,train
train_x.npy#347,1,1,0,512,train
train_x.npy#348,0,0,0,512,train
train_x.npy#349,1,1,0,512,train
train_x.npy#350,0,0,0,512,train
train_x.npy#351,0,0,0,512,train
train_x.npy#352,1,1,0,512,train
train_x.npy#353,0,0,0,512,train
train_x.npy#354,0,0,0,512,train
train_x.npy#355,0,0,0,512,train
train_x.npy#356,0,0,0,512,train
train_x.npy#357,0,0,0,512,train
train_x.npy#358,1,1,0,512,train
train_x.npy#359,1,1,0,512,train
train_x.npy#360,0,0,0,512,train
train_x.npy#361,0,0,0,512,train
train_x.npy#362,0,0,0,512,train
train_x.npy#363,0,0,0,512,train
train_x.npy#364,0,0,0,512,train
train_x.npy#365,0,0,0,512,train
train_x.npy#366,0,0,0,512,train
train_x.npy#367,0,0,0,512,train
train_x.npy#368,0,0,0,512,train
train_x.npy#369,0,0,0,512,train
train_x.npy#370,1,1,0,512,train
train_x.npy#371,0,0,0,512,train
train_x.npy#372,1,1,0,512,train
train_x.npy#373,0,0,0,512,train
train_x.npy#374,0,0,0,512,train
train_x.npy#375,0,0,0,512,train
train_x.npy#376,0,0,0,512,train
train_x.npy#377,0,0,0,512,train
train_x.npy#378,0,0,0,512,train
train_x.npy#379,1,1,0,512,train
train_x.npy#380,0,0,0,512,train
train_x.npy#381,0,0,0,512,train
train_x.npy#382,0,0,0,512,train
train_x.npy#383,0,0,0,512,train
train_x.npy#384,0,0,0,512,train
train_x.npy#385,1,1,0,512,train
train_x.npy#386,0,0,0,512,train
train_x.npy#387,0,0,0,512,train
train_x.npy#388,0,0,0,512,train
train_x.npy#389,0,0,0,512,train
train_x.npy#390,0,0,0,512,train
train_x.npy#391,1,1,0,512,train
train_x.npy#392,0,0,0,512,train
train_x.npy#393,0,0,0,512,train
train_x.npy#394,0,0,0,512,train
train_x.npy#395,0,0,0,512,train
train_x.npy#396,0,0,0,512,train
train_x.npy#397,0,0,0,512,train
train_x.npy#398,0,0,0,512,train
train_x.npy#399,0,0,0,512,train
train_x.npy#400,1,1,0,512,train
train_x.npy#401,0,0,0,512,train
train_x.npy#402,0,0,0,512,train
train_x.npy#403,1,1,0,512,train
train_x.npy#404,1,1,0,512,train
train_x.npy#405,0,0,0,512,train
train_x.npy#406,0,0,0,512,train
train_x.npy#407,0,0,0,512,train
train_x.npy#408,0,0,0,512,train
train_x.npy#409,0,0,0,512,train
train_x.npy#410,0,0,0,512,train
train_x.npy#411,0,0,0,512,train
train_x.npy#412,0,0,0,512,train
train_x.npy#413,0,0,0,512,train
train_x.npy#414,0,0,0,512,train
train_x.npy#415,1,1,0,512,train
train_x.npy#416,0,0,0,512,train
train_x.npy#417,0,0,0,512,train
train_x.npy#418,0,0,0,512,train
train_x.npy#419,0,0,0,512,train
train_x.npy#420,0,0,0,512,train
train_x.npy#421,0,0,0,512,train
train_x.npy#422,1,1,0,512,train
train_x.npy#423,1,1,0,512,train
train_x.npy#424,1,1,0,512,train
train_x.npy#425,0,0,0,512,train
train_x.npy#426,0,0,0,512,train
train_x.npy#427,0,0,0,512,train
train_x.npy#428,0,0,0,512,train
train_x.npy#429,0,0,0,512,train
train_x.npy#430,0,0,0,512,train
train_x.npy#431,0,0,0,512,train
train_x.npy#432,0,0,0,512,train
train_x.npy#433,0,0,0,512,train
train_x.npy#434,1,1,0,512,train
train_x.npy#435,1,1,0,512,train
train_x.npy#436,0,0,0,512,train
train_x.npy#437,0,0,0,512,train
train_x.npy#438,0,0,0,512,train
train_x.npy#439,1,1,0,512,train
train_x.npy#440,1,1,0,512,train
train_x.npy#441,0,0,0,512,train
train_x.npy#442,1,1,0,512,train
train_x.npy#443,0,0,0,512,train
train_x.npy#444,0,0,0,512,train
train_x.npy#445,0,0,0,512,train
train_x.npy#446,1,1,0,512,train
train_x.npy#447,0,0,0,512,train
train_x.npy#448,0,0,0,512,train
train_x.npy#449,1,1,0,512,train
train_x.npy#450,0,0,0,512,train
train_x.npy#451,0,0,0,512,train
train_x.npy#452,0,0,0,512,train
train_x.npy#453,0,0,0,512,train
train_x.npy#454,1,1,0,512,train
train_x.npy#455,1,1,0,512,train
train_x.npy#456,0,0,0,512,train
train_x.npy#457,0,0,0,512,train
train_x.npy#458,1,1,0,512,train
train_x.npy#459,1,1,0,512,train
train_x.npy#460,1,1,0,512,train
train_x.npy#461,1,1,0,512,train
train_x.npy#462,0,0,0,512,train
train_x.npy#463,0,0,0,512,train
train_x.npy#464,0,0,0,512,train
train_x.npy#465,0,0,0,512,train
train_x.npy#466,1,1,0,512,train
train_x.npy#467,1,1,0,512,train
train_x.npy#468,0,0,0,512,train
train_x.npy#469,0,0,0,512,train
train_x.npy#470,0,0,0,512,train
train_x.npy#471,0,0,0,512,train
train_x.npy#472,0,0,0,512,train
train_x.npy#473,0,0,0,512,train
train_x.npy#474,0,0,0,512,train
train_x.npy#475,0,0,0,512,train
train_x.npy#476,1,1,0,512,train
train_x.npy#477,0,0,0,512,train
train_x.npy#478,0,0,0,512,train
train_x.npy#479,0,0,0,512,train
train_x.npy#480,0,0,0,512,train
train_x.npy#481,1,1,0,512,train
train_x.npy#482,0,0,0,512,train
train_x.npy#483,0,0,0,512,train
train_x.npy#484,1,1,0,512,train
train_x.npy#485,0,0,0,512,train
train_x.npy#486,1,1,0,512,train
train_x.npy#487,0,0,0,512,train
train_x.npy#488,0,0,0,512,train
train_x.npy#489,0,0,0,512,train
train_x.npy#490,0,0,0,512,train
train_x.npy#491,0,0,0,512,train
train_x.npy#492,1,1,0,512,train
train_x.npy#493,0,0,0,512,train
train_x.npy#494,0,0,0,512,train
train_x.npy#495,0,0,0,512,train
train_x.npy#496,0,0,0,512,train
train_x.npy#497,0,0,0,512,train
train_x.npy#498,0,0,0,512,train
train_x.npy#499,0,0,0,512,train
train_x.npy#500,1,1,0,512,train
train_x.npy#501,0,0,0,512,train
train_x.npy#502,1,1,0,512,train
train_x.npy#503,0,0,0,512,train
train_x.npy#504,0,0,0,512,train
train_x.npy#505,1,1,0,512,train
train_x.npy#506,1,1,0,512,train
train_x.npy#507,0,0,0,512,train
train_x.npy#508,0,0,0,512,train
train_x.npy#509,1,1,0,512,train
train_x.npy#510,1,1,0,512,train
train_x.npy#511,0,0,0,512,train
train_x.npy#512,1,1,0,512,train
train_x.npy#513,0,0,0,512,train
train_x.npy#514,0,0,0,512,train
train_x.npy#515,0,0,0,512,train
train_x.npy#516,1,1,0,512,train
train_x.npy#517,0,0,0,512,train
train_x.npy#518,0,0,0,512,train
train_x.npy#519,1,1,0,512,train
train_x.npy#520,0,0,0,512,train
train_x.npy#521,0,0,0,512,train
train_x.npy#522,1,1,0,512,train
train_x.npy#523,1,1,0,512,train
train_x.npy#524,0,0,0,512,train
train_x.npy#525,1,1,0,512,train
train_x.npy#526,0,0,0,512,train
train_x.npy#527,0,0,0,512,train
train_x.npy#528,1,1,0,512,train
train_x.npy#529,0,0,0,512,train
train_x.npy#530,1,1,0,512,train
train_x.npy#531,0,0,0,512,train
train_x.npy#532,0,0,0,512,train
train_x.npy#533,0,0,0,512,train
train_x.npy#534,1,1,0,512,train
train_x.npy#535,0,0,0,512,train
train_x.npy#536,0,0,0,512,train
train_x.npy#537,0,0,0,512,train
train_x.npy#538,0,0,0,512,train
train_x.npy#539,0,0,0,512,train
train_x.npy#540,0,0,0,512,train
train_x.npy#541,0,0,0,512,train
train_x.npy#542,0,0,0,512,train
train_x.npy#543,0,0,0,512,train
train_x.npy#544,0,0,0,512,train
train_x.npy#545,1,1,0,512,train
train_x.npy#546,0,0,0,512,train
train_x.npy#547,1,1,0,512,train
train_x.npy#548,1,1,0,512,train
train_x.npy#549,1,1,0,512,train
train_x.npy#550,0,0,0,512,train
train_x.npy#551,0,0,0,512,train
train_x.npy#552,0,0,0,512,train
train_x.npy#553,0,0,0,512,train
train_x.npy#554,1,1,0,512,train
train_x.npy#555,0,0,0,512,train
train_x.npy#556,1,1,0,512,train
train_x.npy#557,0,0,0,512,train
train_x.npy#558,0,0,0,512,train
train_x.npy#559,1,1,0,512,train
train_x.npy#560,0,0,0,512,train
train_x.npy#561,1,1,0,512,train
train_x.npy#562,0,0,0,512,train
train_x.npy#563,0,0,0,512,train
train_x.npy#564,1,1,0,512,train
train_x.npy#565,0,0,0,512,train
train_x.npy#566,0,0,0,512,train
train_x.npy#567,0,0,0,512,train
train_x.npy#568,0,0,0,512,train
train_x.npy#569,0,0,0,512,train
train_x.npy#570,1,1,0,512,train
train_x.npy#571,1,1,0,512,train
train_x.npy#572,0,0,0,512,train
train_x.npy#573,1,1,0,512,train
train_x.npy#574,0,0,0,512,train
train_x.npy#575,0,0,0,512,train
train_x.npy#576,1,1,0,512,train
train_x.npy#577,0,0,0,512,train
train_x.npy#578,0,0,0,512,train
train_x.npy#579,1,1,0,512,train
train_x.npy#580,0,0,0,512,train
train_x.npy#581,0,0,0,512,train
train_x.npy#582,0,0,0,512,train
train_x.npy#583,0,0,0,512,train
train_x.npy#584,0,0,0,512,train
train_x.npy#585,0,0,0,512,train
train_x.npy#586,0,0,0,512,train
train_x.npy#587,1,1,0,512,train
train_x.npy#588,0,0,0,512,train
train_x.npy#589,0,0,0,512,train
train_x.npy#590,0,0,0,512,train
train_x.npy#591,1,1,0,512,train
train_x.npy#592,1,1,0,512,train
train_x.npy#593,0,0,0,512,train
train_x.npy#594,1,1,0,512,train
train_x.npy#595,0,0,0,512,train
train_x.npy#596,0,0,0,512,train
train_x.npy#597,0,0,0,512,train
train_x.npy#598,0,0,0,512,train
train_x.npy#599,0,0,0,512,train
train_x.npy#600,0,0,0,512,train
train_x.npy#601,1,1,0,512,train
train_x.npy#602,0,0,0,512,train
train_x.npy#603,0,0,0,512,train
train_x.npy#604,0,0,0,512,train
train_x.npy#605,0,0,0,512,train
train_x.npy#606,0,0,0,512,train
train_x.npy#607,1,1,0,512,train
train_x.npy#608,0,0,0,512,train
train_x.npy#609,0,0,0,512,train
train_x.npy#610,1,1,0,512,train
train_x.npy#611,1,1,0,512,train
train_x.npy#612,0,0,0,512,train
train_x.npy#613,0,0,0,512,train
train_x.npy#614,0,0,0,512,train
train_x.npy#615,0,0,0,512,train
train_x.npy#616,0,0,0,512,train
train_x.npy#617,0,0,0,512,train
train_x.npy#618,0,0,0,512,train
train_x.npy#619,1,1,0,512,train
train_x.npy#620,0,0,0,512,train
train_x.npy#621,0,0,0,512,train
train_x.npy#622,1,1,0,512,train
train_x.npy#623,0,0,0,512,train
train_x.npy#624,0,0,0,512,train
train_x.npy#625,0,0,0,512,train
train_x.npy#626,0,0,0,512,train
train_x.npy#627,0,0,0,512,train
train_x.npy#628,0,0,0,512,train
train_x.npy#629,0,0,0,512,train
train_x.npy#630,0,0,0,512,train
train_x.npy#631,0,0,0,512,train
train_x.npy#632,1,1,0,512,train
train_x.npy#633,1,1,0,512,train
train_x.npy#634,0,0,0,512,train
train_x.npy#635,0,0,0,512,train
train_x.npy#636,0,0,0,512,train
train_x.npy#637,1,1,0,512,train
train_x.npy#638,0,0,0,512,train
train_x.npy#639,1,1,0,512,train
train_x.npy#640,1,1,0,512,train
train_x.npy#641,0,0,0,512,train
train_x.npy#642,0,0,0,512,train
train_x.npy#643,0,0,0,512,train
train_x.npy#644,0,0,0,512,train
train_x.npy#645,0,0,0,512,train
train_x.npy#646,0,0,0,512,train
train_x.npy#647,0,0,0,512,train
train_x.npy#648,0,0,0,512,train
train_x.npy#649,0,0,0,512,train
train_x.npy#650,1,1,0,512,train
train_x.npy#651,1,1,0,512,train
train_x.npy#652,0,0,0,512,train
train_x.npy#653,1,1,0,512,train
train_x.npy#654,0,0,0,512,train
train_x.npy#655,0,0,0,512,train
train_x.npy#656,1,1,0,512,train
train_x.npy#657,0,0,0,512,train
train_x.npy#658,0,0,0,512,train
train_x.npy#659,0,0,0,512,train
train_x.npy#660,0,0,0,512,train
train_x.npy#661,1,1,0,512,train
train_x.npy#662,0,0,0,512,train
train_x.npy#663,0,0,0,512,train
train_x.npy#664,0,0,0,512,train
train_x.npy#665,0,0,0,512,train
train_x.npy#666,0,0,0,512,train
train_x.npy#667,0,0,0,512,train
train_x.npy#668,1,1,0,512,train
train_x.npy#669,0,0,0,512,train
train_x.npy#670,0,0,0,512,train
train_x.npy#671,0,0,0,512,train
train_x.npy#672,0,0,0,512,train
train_x.npy#673,0,0,0,512,train
train_x.npy#674,0,0,0,512,train
train_x.npy#675,0,0,0,512,train
train_x.npy#676,0,0,0,512,train
train_x.npy#677,0,0,0,512,train
train_x.npy#678,0,0,0,512,train
train_x.npy#679,0,0,0,512,train
train_x.npy#680,1,1,0,512,train
train_x.npy#681,1,1,0,512,train
train_x.npy#682,0,0,0,512,train
train_x.npy#683,0,0,0,512,train
train_x.npy#684,0,0,0,512,train
train_x.npy#685,0,0,0,512,train
train_x.npy#686,0,0,0,512,train
train_x.npy#687,0,0,0,512,train
train_x.npy#688,1,1,0,512,train
train_x.npy#689,0,0,0,512,train
train_x.npy#690,0,0,0,512,train
train_x.npy#691,1,1,0,512,train
train_x.npy#692,0,0,0,512,train
train_x.npy#693,0,0,0,512,train
train_x.npy#694,1,1,0,512,train
train_x.npy#695,0,0,0,512,train
train_x.npy#696,0,0,0,512,train
train_x.npy#697,0,0,0,512,train
train_x.npy#698,1,1,0,512,train
train_x.npy#699,0,0,0,512,train
train_x.npy#700,0,0,0,512,train
train_x.npy#701,0,0,0,512,train
train_x.npy#702,1,1,0,512,train
train_x.npy#703,0,0,0,512,train
train_x.npy#704,0,0,0,512,train
train_x.npy#705,0,0,0,512,train
train_x.npy#706,0,0,0,512,train
train_x.npy#707,0,0,0,512,train
train_x.npy#708,0,0,0,512,train
train_x.npy#709,0,0,0,512,train
train_x.npy#710,0,0,0,512,train
train_x.npy#711,1,1,0,512,train
train_x.npy#712,0,0,0,512,train
train_x.npy#713,0,0,0,512,train
train_x.npy#714,0,0,0,512,train
train_x.npy#715,0,0,0,512,train
train_x.npy#716,1,1,0,512,train
train_x.npy#717,0,0,0,512,train
train_x.npy#718,1,1,0,512,train
train_x.npy#719,0,0,0,512,train
train_x.npy#720,0,0,0,512,train
train_x.npy#721,0,0,0,512,train
train_x.npy#722,0,0,0,512,train
train_x.npy#723,0,0,0,512,train
train_x.npy#724,1,1,0,512,train
train_x.npy#725,0,0,0,512,train
train_x.npy#726,0,0,0,512,train
train_x.npy#727,1,1,0,512,train
train_x.npy#728,0,0,0,512,train
train_x.npy#729,1,1,0,512,train
train_x.npy#730,0,0,0,512,train
train_x.npy#731,0,0,0,512,train
train_x.npy#732,0,0,0,512,train
train_x.npy#733,0,0,0,512,train
train_x.npy#734,1,1,0,512,train
